1C2,CH4,,C3H3,H,,,,0.120E-10,0.000E+00,0.000E+00,0.180E+01,0.700E+01,,"Richardson & Francisco [1994], Canosa et al. [2007], Paramo et al. [2008], Matsugi et al. [2010], Hornet et al. 1995"
1C2,C2H2,,C4H,H,,,,4.000E-10,0.000E+00,0.000E+00,0.160E+01,0.000E+00,,"Canosa et al. [2007], Daugey et al. [2008], Paramo et al. [2008]"
1C2,C2H4,,C4H3,H,,,,3.000E-10,0.000E+00,0.000E+00,0.180E+01,0.000E+00,,"Gu et al. [2006], Mebel et al. [2006], Canosa et al. [2007], Paramo et al. [2008]"
1C2,C2H4,,C2H2,C2H2,,,,1.000E-10,0.000E+00,0.000E+00,0.200E+01,0.000E+00,,"Gu et al. [2006], Mebel et al. [2006], Canosa et al. [2007], Paramo et al. [2008]"
1C2,C2H6,,C3H3,CH3,,,,1.300E-10,-0.940E+00,4.400E+01,1.400E+00,0.000E+00,,"Paramo et al. 2008, Canosa et al. 2007"
1C2,C3H8,,C3H3,C2H5,,,,2.200E-10,-1.310E+00,9.400E+01,1.400E+00,0.000E+00,,"Paramo et al. 2008, Canosa et al. 2007"
1C2,C4H10,,C3H3,C3H7,,,,2.200E-10,-1.310E+00,9.400E+01,1.400E+00,0.000E+00,,By comparison with C2 + C3H8
1C2,C6H4,,C8H3,H,,,,0.520E-09,0.000E+00,0.000E+00,0.160E+01,0.000E+00,,By comparison with 1C2 + C6H6
1C2,C6H6,,C8H5,H,,,,0.520E-09,0.000E+00,0.000E+00,0.160E+01,0.000E+00,,Reisler et al. [1980]
3C2,C2H2,,C4H,H,,,,1.000E-10,-0.200E+00,0.000E+00,1.400E+00,1.000E+01,,Dauguey et al. 2008
3C2,C2H4,,C4H3,H,,,,1.000E-10,0.000E+00,0.000E+00,0.300E+01,0.000E+00,," (Reisler et al. 1980b) and branching ratio deduced C4H4 photodissociation (Stearns et al. 2006, Cremer et al. 2006) taking into account the spin conservation."
3C2,C2H4,,C4H2,H2,,,,3.000E-11,0.000E+00,0.000E+00,0.300E+01,0.000E+00,," (Reisler et al. 1980b) and branching ratio deduced C4H4 photodissociation (Stearns et al. 2006, Cremer et al. 2006) taking into account the spin conservation."
3C2,C2H4,,C2H2,C2H2,,,,3.000E-11,0.000E+00,0.000E+00,0.300E+01,0.000E+00,," (Reisler et al. 1980b) and branching ratio deduced C4H4 photodissociation (Stearns et al. 2006, Cremer et al. 2006) taking into account the spin conservation."
3C2,C6H6,,C8H5,H,,,,7.600E-11,0.000E+00,0.000E+00,0.200E+01,0.000E+00,,Reisler et al. 1980b
C2H,H2,,C2H2,H,,,,0.120E-10,0.000E+00,0.998E+03,0.160E+01,0.570E+02,,Opansky and Leone [1996]
C2H,CH4,,C2H2,CH3,,,,0.120E-10,0.000E+00,0.491E+03,0.120E+01,0.120E+02,,"Opansky and Leone [1996a], Murphy et al. [2003]"
C2H,C2H,,C2H2,1C2,,,,0.300E-11,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Tsang and Hampson [1986]
C2H,C2H2,,C4H2,H,,,,0.130E-09,0.000E+00,0.000E+00,0.200E+01,0.000E+00,,"Vakhtin et al. [2001], Chastaing et al. [1998]"
C2H,C2H3,,C2H2,C2H2,,,,0.160E-11,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Tsang and Hampson [1986]
C2H,C2H3,,C4H3,H,,,,0.300E-10,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Tsang and Hampson [1986]
C2H,C2H4,,C4H4,H,,,,0.140E-09,0.000E+00,0.000E+00,0.170E+01,0.000E+00,,"Vakhtin et al. [2001], Chastaing et al. [1998]"
C2H,C2H5,,C2H4,C2H2,,,,0.300E-11,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Tsang and Hampson [1986]
C2H,C2H5,,C3H3,CH3,,,,0.300E-10,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Tsang and Hampson [1986]
C2H,C2H6,,C2H5,C2H2,,,,0.510E-10,0.000E+00,0.760E+02,0.150E+01,0.200E+02,,Murphy et al. [2003]
C2H,C3,,C5,H,,,,3.000E-10,0.000E+00,0.000E+00,0.300E+01,0.000E+00,,Considering no barrier for this reaction
C2H,cC3H2,,C5H2,H,,,,0.300E-09,0.000E+00,0.000E+00,0.300E+01,0.000E+00,,Considering no barrier for this reaction
C2H,tC3H2,,C5H2,H,,,,0.300E-09,0.000E+00,0.000E+00,0.300E+01,0.000E+00,,Considering no barrier for this reaction
C2H,lC3H2,,C5H2,H,,,,0.300E-09,0.000E+00,0.000E+00,0.300E+01,0.000E+00,,Considering no barrier for this reaction
C2H,CH3C2H,,C5H4,H,,,,0.210E-09,-0.300E+00,0.000E+00,0.160E+01,0.000E+00,,Carty et al. [2001]
C2H,CH2CCH2,,C5H4,H,,,,0.204E-09,-0.400E+00,0.000E+00,0.180E+01,0.000E+00,,Carty et al. [2001]
C2H,C3H5,,CH2CCH2,C2H2,,,,0.120E-10,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Tsang [1991]
C2H,C3H6,,C4H4,CH3,,,,2.000E-10,0.000E+00,0.000E+00,0.130E+01,0.000E+00,,"Vakhtin et al. [2001], Chastaing et al. [1998], Woon & Park [2009]"
C2H,C3H7,,C2H5,C3H3,,,,0.200E-10,0.000E+00,0.000E+00,0.200E+01,0.100E+03,,Tsang [1988]
C2H,C3H7,,C2H2,C3H6,,,,0.100E-10,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Tsang [1988]
C2H,C3H8,,C3H7,C2H2,,,,0.980E-10,0.000E+00,0.710E+02,0.190E+01,0.800E+02,,Murphy et al. [2003]
C2H,C4H,,C6H,H,,,,0.300E-11,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,Considering no barrier for this reaction
C2H,C4H2,,C6H2,H,,,,0.2540E-09,-0.310E+00,0.000E+00,0.200E+01,0.000E+00,,Rennes 2013
C2H,C4H3,,C4H2,C2H2,,,,0.160E-11,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,By comparison with C2H + C2H3
C2H,C4H3,,C6H3,H,,,,0.300E-10,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,By comparison with C2H + C2H3
C2H,C4H4,,C6H4,H,,,,2.000E-10,0.000E+00,0.000E+00,0.200E+01,0.000E+00,,By comparison with C2H + C3H4
C2H,C4H6,,C6H6,H,,,,2.000E-10,0.000E+00,0.000E+00,0.200E+01,0.000E+00,,By comparison with C2H + C3H6
C2H,C4H8,,C6H8,H,,,,0.210E-09,0.000E+00,0.000E+00,0.150E+01,0.000E+00,,Nizamov et al. [2004]
C2H,C4H10,,C4H9,C2H2,,,,0.123E-09,0.000E+00,0.000E+00,0.131E+01,0.000E+00,,Murphy et al. [2003]
C2H,C6H2,,C8H2,H,,,,0.130E-09,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,By comparison with C2H + C2H2
C2H,C6H4,,C8H4,H,,,,4.000E-10,0.000E+00,0.000E+00,0.200E+01,0.000E+00,,By comparison with C2H + C6H6
C2H,C6H6,,C6H5C2H,H,,,,0.328E-09,-0.180E+00,0.000E+00,0.150E+01,0.300E+02,,Goulay and Leone [2006]
C2H,C8H2,,SOOTC,,,,,0.130E-09,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,By comparison with C2H + C2H2
C2H3,H2,,C2H4,H,,,,3.450E-14,2.560E+00,2.529E+03,3.000E+00,6.000E+02,,"Knyasev et al. 1996 ; Callear and Smith, 1986"
C2H3,CH4,,C2H4,CH3,,,,2.130E-14,4.020E+00,0.275E+04,3.000E+00,6.000E+02,,"Tsang and Hampson [1986], Liu et al. 2002, this work"
C2H3,C2H3,,C2H4,C2H2,,,,0.350E-10,0.000E+00,0.000E+00,1.600E+00,0.000E+00,,Laufer and Fahr [2004]
C2H3,C2H4,,C4H6,H,,,,7.000E-14,2.000E+00,0.143E+04,0.200E+01,0.100E+03,,Ismail et al. 2007. Addition channel leading to methylallyl is negligible for Titan's atmospheric conditions
C2H3,C2H5,,C2H4,C2H4,,,,0.180E-10,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Tsang and Hampson [1986]
C2H3,C2H5,,C2H6,C2H2,,,,0.980E-11,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Tsang and Hampson [1986]
C2H3,C2H6,,C2H4,C2H5,,,,0.146E-12,0.330E+01,0.528E+04,0.300E+01,0.600E+03,,Tsang and Hampson [1986]
C2H3,cC3H2,,C5H4,H,,,,1.000E-11,0.000E+00,0.000E+00,0.300E+01,2.000E+02,,Submerged barrier at M06-2X and small (600 K) emerged barrier at MP2/cc-pVTZ. C5H4 = CH3-CC-CCH
C2H3,CH3C2H,,C5H6,H,,,,0.331E-11,0.000E+00,0.252E+04,0.100E+02,0.100E+03,,By comparison with C2H3 + C2H2 Tsang [1989]
C2H3,CH2CCH2,,C5H6,H,,,,0.331E-11,0.000E+00,0.252E+04,0.100E+02,0.100E+03,,By comparison with C2H3 + C2H2 Tsang [1989]
C2H3,C3H5,,C3H6,C2H2,,,,0.800E-11,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Tsang [1991]
C2H3,C3H5,,C2H4,CH3C2H,,,,0.400E-11,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Tsang [1991]
C2H3,C3H5,,C5H6,H,H,,,0.800E-10,0.000E+00,0.000E+00,0.200E+01,0.100E+03,,Tsang [1991]
C2H3,C3H5,,C2H4,CH2CCH2,,,,0.200E-11,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Tsang [1991]
C2H3,C3H6,,C3H5,C2H4,,,,0.172E-14,0.350E+01,0.236E+04,0.100E+02,0.100E+03,,Tsang [1991]
C2H3,C3H6,,C4H6,CH3,,,,0.120E-11,0.000E+00,0.252E+04,0.300E+01,0.100E+03,,Tsang [1991]
C2H3,C3H6,,C5H8,H,,,,0.120E-11,0.000E+00,0.324E+04,0.300E+01,0.100E+03,,Tsang [1991]
C2H3,C3H7,,C3H6,C2H4,,,,0.200E-11,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Tsang [1988]
C2H3,C3H7,,C3H8,C2H2,,,,0.200E-11,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Tsang [1988]
C2H3,C3H8,,C3H7,C2H4,,,,1.460E-13,0.330E+01,0.528E+04,0.300E+01,0.600E+03,,Tsang [1988]
C2H3,C4H,,C4H2,C2H2,,,,0.160E-11,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,By comparison with C2H + C2H3
C2H3,C4H,,C6H3,H,,,,0.300E-10,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,By comparison with C2H + C2H3
C2H3,C4H2,,C6H4,H,,,,1.200E-11,0.000E+00,0.140E+04,4.000E+00,0.300E+03,,M06/aug-cc-pVTZ + TST calculations (This work)
C2H3,C4H3,,C4H4,C2H2,,,,2.000E-11,0.000E+00,0.000E+00,0.200E+01,0.100E+03,,By comparison with C2H3 + C2H3
C2H3,C4H3,,C4H2,C2H4,,,,2.000E-11,0.000E+00,0.000E+00,0.200E+01,0.100E+03,,By comparison with C2H3 + C2H3
C2H3,C4H3,,C6H5,H,,,,8.000E-11,0.000E+00,0.000E+00,0.300E+01,0.000E+00,,Using Duran et al [1988]
C2H3,C4H5,,C2H2,C4H6,,,,1.000E-11,0.000E+00,0.000E+00,0.300E+01,0.000E+00,,"/ C2H3 + C2H3, C2H5"
C2H3,C4H5,,C2H4,C4H4,,,,1.000E-11,0.000E+00,0.000E+00,0.300E+01,0.000E+00,,"/ C2H3 + C2H3, C2H5"
C2H3,C4H5,,C6H7,H,,,,2.000E-11,0.000E+00,0.000E+00,0.300E+01,0.000E+00,,"/ C2H3 + C2H3, C2H5"
C2H5,H2,,C2H6,H,,,,0.423E-14,0.360E+01,0.425E+04,0.500E+01,0.100E+03,,Tsang and Hampson [1986]
C2H5,CH4,,C2H6,CH3,,,,0.257E-14,0.414E+01,0.632E+04,0.200E+01,0.100E+03,,Tsang and Hampson [1986]
C2H5,C2H2,,C2H6,C2H,,,,0.450E-12,0.000E+00,0.118E+05,0.500E+01,0.100E+03,,Tsang and Hampson [1986]
C2H5,C2H4,,C2H6,C2H3,,,,0.567E-13,0.313E+01,0.906E+04,0.500E+01,0.100E+03,,Tsang and Hampson [1986]
C2H5,C2H5,,C2H6,C2H4,,,,0.240E-11,0.000E+00,0.000E+00,0.200E+01,0.000E+00,,Baulch et al. [1992]
C2H5,C3H5,,CH2CCH2,C2H6,,,,0.160E-11,0.000E+00,-0.660E+02,0.200E+01,0.100E+03,,Tsang [1991]
C2H5,C3H5,,C3H6,C2H4,,,,0.430E-11,0.000E+00,-0.660E+02,0.200E+01,0.100E+03,,Tsang [1991]
C2H5,C3H6,,C3H5,C2H6,,,,0.173E-14,0.350E+01,0.334E+04,0.300E+01,0.100E+03,,Tsang [1991]
C2H5,C3H7,,C3H8,C2H4,,,,0.191E-11,0.000E+00,0.000E+00,0.200E+01,0.000E+00,,Tsang & Hampson [1988]
C2H5,C3H7,,C3H6,C2H6,,,,0.241E-11,0.000E+00,0.000E+00,0.200E+01,0.000E+00,,Tsang & Hampson [1988]
C2H5,C3H8,,C3H7,C2H6,,,,0.165E-14,0.365E+01,0.460E+04,0.250E+01,0.100E+03,,Tsang [1988]
C2H5,C4H,,C2H4,C4H2,,,,0.300E-11,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,By comparison with C2H + C2H5
C2H5,C4H,,C5H3,CH3,,,,0.300E-10,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,By comparison with C2H + C2H5
C2H5,C4H3,,C4H4,C2H4,,,,0.180E-10,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,By comparison with C2H3 + C2H5
C2H5,C4H3,,C4H2,C2H6,,,,0.980E-11,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,By comparison with C2H3 + C2H5
cC3H,H2,,cC3H2,H,,,,2.000E-11,0.000E+00,6.730E+03,0.300E+01,6.000E+02,,M06-2X/cc-pVTZ/TST calculations
cC3H,CH4,,cC3H2,CH3,,,,2.000E-12,0.000E+00,6.930E+03,0.300E+01,6.000E+02,,M06-2X/cc-pVTZ/TST calculations
lC3H,H2,,lC3H2,H,,,,2.000E-11,0.000E+00,6.200E+03,0.100E+02,1.000E+03,,"Endothermic and by comparison with c-C3H + H2 M06-2X/cc-pVTZ/TST calculations, negligible"
lC3H,CH4,,lC3H2,CH3,,,,2.000E-12,0.000E+00,6.400E+03,0.100E+02,1.000E+03,,By comparison with l-C3H + CH4
lC3H,C2H4,,C5H4,H,,,,1.000E-10,0.000E+00,0.000E+00,4.000E+00,0.000E+00,,"DFT (M06-2X/cc-pVTZ) calculations, Georgievskii & Klippenstein [2005], Jamal & Mebel [2010], Goulay et al. [2011]"
tC3H2,H2,,C3H3,H,,,,1.700E-11,0.000E+00,9.000E+03,0.300E+01,0.100E+04,,M06-2X/cc-pVTZ/TST calculations
C3H3,H2,,CH3C2H,H,,,,0.142E-12,0.238E+01,0.956E+04,0.100E+02,0.100E+03,,"By comparison with C2H5, CH3 + H2, C3H3 is an sp3 radical and has a low reactivity with closed-shell molecules, Knyasez & Slagle [2002], Faravelli [2000]"
C3H3,H2,,CH2CCH2,H,,,,0.142E-12,0.238E+01,0.956E+04,0.100E+02,0.100E+03,,"By comparison with C2H5, CH3 + H2, C3H3 is an sp3 radical and has a low reactivity with closed-shell molecules, Knyasez & Slagle [2002], Faravelli [2000]"
C3H3,CH4,,CH3C2H,CH3,,,,0.174E-13,0.340E+01,0.117E+05,0.100E+02,0.100E+03,,"By comparison with C2H5, CH3 + CH4, C3H3 is an sp3 radical and has a low reactivity with closed-shell molecules, Knyasez & Slagle [2002], Faravelli [2000]"
C3H3,CH4,,CH2CCH2,CH3,,,,0.174E-13,0.340E+01,0.117E+05,0.100E+02,0.100E+03,,"By comparison with C2H5, CH3 + CH4, C3H3 is an sp3 radical and has a low reactivity with closed-shell molecules, Knyasez & Slagle [2002], Faravelli [2000]"
C3H3,C2H2,,C5H5,,,,,3.900E-11,0.000E+00,5.030E+03,3.000E+00,0.100E+03,,Knyazev & Slagle 2002
C3H3,C2H4,,C5H6,H,,,,0.100E-13,0.000E+00,0.578E+04,0.100E+02,0.100E+03,,"By comparison with C3H3 + C2H2, C3H4, Knyasez & Slagle [2002], Faravelli [2000]"
C3H3,C2H6,,CH3C2H,C2H5,,,,0.583E-13,0.330E+01,0.999E+04,0.100E+02,0.100E+03,,"By comparison with C2H5, CH3 + C2H6, C3H3 is an sp3 radical and has a low reactivity with closed-shell molecules, Knyasez & Slagle [2002], Faravelli [2000]"
C3H3,C2H6,,CH2CCH2,C2H5,,,,0.583E-13,0.330E+01,0.999E+04,0.100E+02,0.100E+03,,"By comparison with C2H5, CH3 + C2H6, C3H3 is an sp3 radical and has a low reactivity with closed-shell molecules, Knyasez & Slagle [2002], Faravelli [2000]"
C3H3,CH3C2H,,C6H6,H,,,,1.160E-12,0.000E+00,6.039E+03,3.000E+00,3.000E+02,,Faravelli et al. 2000
C3H3,CH2CCH2,,C6H6,H,,,,1.160E-12,0.000E+00,6.039E+03,3.000E+00,3.000E+02,,Faravelli et al. 2000
C3H3,C3H6,,C6H8,H,,,,0.100E-13,0.000E+00,0.578E+04,0.100E+02,0.100E+03,,"By comparison with C3H3 + C2H2, C3H4, Knyasez & Slagle [2002], Faravelli [2000]"
C3H3,C3H8,,CH3C2H,C3H7,,,,0.583E-13,0.330E+01,0.999E+04,0.100E+02,0.100E+03,,"By comparison with C2H5, CH3 + C2H6, C3H3 is an sp3 radical and has a low reactivity with closed-shell molecules, Knyasez & Slagle [2002], Faravelli [2000]"
C3H3,C3H8,,CH2CCH2,C3H7,,,,0.583E-13,0.330E+01,0.999E+04,0.100E+02,0.100E+03,,"By comparison with C2H5, CH3 + C2H6, C3H3 is an sp3 radical and has a low reactivity with closed-shell molecules, Knyasez & Slagle [2002], Faravelli [2000]"
C3H5,H2,,C3H6,H,,,,0.142E-12,0.238E+01,0.956E+04,0.500E+01,0.100E+03,,Tsang [1991]
C3H5,CH4,,C3H6,CH3,,,,0.174E-13,0.340E+01,0.117E+05,0.300E+01,0.100E+03,,Tsang [1991]
C3H5,C2H4,,C5H8,H,,,,0.100E-13,0.000E+00,0.578E+04,0.100E+02,0.100E+03,,Tsang [1991]
C3H5,C2H6,,C3H6,C2H5,,,,0.583E-13,0.330E+01,0.999E+04,0.500E+01,0.100E+03,,Tsang [1991]
C3H5,C3H5,,C3H6,CH2CCH2,,,,0.140E-12,0.000E+00,-0.132E+03,0.250E+01,0.100E+03,,Tsang [1991]
C3H5,C3H6,,C6H10,H,,,,0.100E-13,0.000E+00,0.578E+04,0.100E+02,0.100E+03,,Tsang [1991]
C3H5,C3H7,,C3H6,C3H6,,,,0.240E-11,0.000E+00,-0.660E+02,0.300E+01,0.100E+03,,Tsang [1991]
C3H5,C3H7,,CH2CCH2,C3H8,,,,0.120E-11,0.000E+00,-0.660E+02,0.300E+01,0.100E+03,,Tsang [1991]
C3H5,C3H8,,C3H6,C3H7,,,,0.583E-13,0.330E+01,0.999E+04,0.500E+01,0.100E+03,,Tsang [1991]
C3H5,C4H,,CH2CCH2,C4H2,,,,0.120E-10,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,By comparison with C3H5 + C2H
C3H5,C4H3,,C4H4,CH2CCH2,,,,0.200E-11,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,By comparison with C3H5 + C2H3
C3H5,C4H3,,C4H2,C3H6,,,,0.800E-11,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,By comparison with C3H5 + C2H3 
C3H7,H2,,C3H8,H,,,,0.325E-13,0.284E+01,0.460E+04,0.150E+01,0.100E+03,,Tsang [1988]
C3H7,CH4,,C3H8,CH3,,,,0.363E-15,0.402E+01,0.547E+04,0.200E+01,0.100E+03,,Tsang [1988]
C3H7,C2H2,,C2H4,C3H5,,,,0.120E-11,0.000E+00,0.453E+04,0.300E+01,0.100E+03,,Tsang [1988]
C3H7,C2H6,,C3H8,C2H5,,,,0.122E-14,0.382E+01,0.455E+04,0.300E+01,0.100E+03,,Tsang [1988]
C3H7,C3H6,,C3H8,C3H5,,,,0.173E-14,0.350E+01,0.334E+04,0.300E+01,0.100E+03,,Tsang [1991]
C3H7,C3H7,,C3H8,C3H6,,,,0.280E-11,0.000E+00,0.000E+00,0.150E+01,0.100E+03,,Tsang [1988]
C3H7,C4H,,C2H5,C5H3,,,,0.200E-10,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,By comparison with C3H7 + C2H
C3H7,C4H,,C4H2,C3H6,,,,0.100E-10,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,By comparison with C3H7 + C2H
C3H7,C4H3,,C4H4,C3H6,,,,0.200E-11,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,By comparison with C3H7 + C2H3
C3H7,C4H3,,C4H2,C3H8,,,,0.200E-11,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,By comparison with C3H7 + C2H3
C4,C2H2,,C6H,H,,,,9.000E-11,0.000E+00,0.000E+00,2.000E+00,0.000E+00,,"By comparison with 3C2 + C2H2, Loison [2014]"
C4,C2H4,,C4H2,C2H2,,,,2.000E-11,0.000E+00,0.000E+00,2.000E+00,0.000E+00,,"By comparison with 3C2 + C2H4, Loison [2014]"
C4,C2H4,,C6H3,H,,,,8.000E-11,0.000E+00,0.000E+00,2.000E+00,0.000E+00,,"By comparison with 3C2 + C2H4, Loison [2014]"
C4H,H2,,C4H2,H,,,,0.120E-10,0.000E+00,0.998E+03,0.100E+02,0.100E+03,,By comparison with C2H + H2
C4H,CH4,,C4H2,CH3,,,,0.160E-10,0.000E+00,0.610E+03,0.110E+01,0.000E+00,,Berteloite et al. [2010a]
C4H,C2H2,,C6H2,H,,,,0.182E-09,-0.106E+01,0.658E+02,0.121E+01,0.000E+00,,Berteloite et al. [2010b]
C4H,C2H4,,C6H4,H,,,,0.195E-09,-0.400E+00,-0.940E+01,0.121E+01,0.000E+00,,Berteloite et al. [2008]
C4H,C2H6,,C4H2,C2H5,,,,0.287E-10,-0.124E+01,0.256E+02,0.120E+01,0.000E+00,,Berteloite et al. [2010a]
C4H,CH3C2H,,C6H2,CH3,,,,0.320E-09,-0.820E+00,0.475E+02,0.112E+01,0.000E+00,,Berteloite et al. [2010b]
C4H,CH2CCH2,,C7H4,H,,,,0.130E-09,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,Berteloite et al. [2010b]
C4H,C3H6,,C4H3,CH3C2H,,,,0.200E-10,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,"By comparison with C2H + C3H6, see also Berteloite et al. [2010b]"
C4H,C3H6,,C6H6,CH,,,,0.200E-10,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,"By comparison with C2H + C3H6, see also Berteloite et al. [2010b]"
C4H,C3H6,,C7H6,H,,,,0.160E-10,0.000E+00,0.404E+01,0.100E+02,0.100E+03,,"By comparison with C2H + C3H6, see also Berteloite et al. [2010b]"
C4H,C3H8,,C4H2,C3H7,,,,0.105E-09,-0.135E+01,0.563E+02,0.122E+01,0.000E+00,,Berteloite et al. [2008]
C4H,C4H,,C8H,H,,,,0.300E-11,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,By comparison with C2H + C2H
C4H,C4H2,,C8H2,H,,,,0.130E-09,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,By comparison with C4H + C2H2
C4H,C4H3,,C4H2,C4H2,,,,0.160E-11,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,By comparison with C2H + C2H3
C4H,C4H3,,C8H3,H,,,,0.300E-10,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,By comparison with C2H + C2H3
C4H,C6H2,,SOOTC,,,,,0.130E-09,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,By comparison with C4H + C2H2
C4H,C8H2,,SOOTC,,,,,0.130E-09,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,By comparison with C4H + C2H2
C4H2X,,,C4H2,,,,,0.100E+02,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,Vuitton et al. [2003]
C4H2X,H2,,C4H2,H2,,,,0.140E-14,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Zwier and Allen [1996]
C4H2X,CH4,,C4H2,CH4,,,,0.140E-14,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Zwier and Allen [1996]
C4H2X,C2H2,,C6H2,H2,,,,0.175E-12,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Zwier and Allen [1996]
C4H2X,C2H2,,C6H2,H,H,,,0.175E-12,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Zwier and Allen [1996]
C4H2X,C2H4,,C6H5,H,,,,0.980E-13,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Zwier and Allen [1996]
C4H2X,C2H4,,C6H4,H2,,,,0.369E-12,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Zwier and Allen [1996]
C4H2X,CH3C2H,,C7H4,H2,,,,0.159E-12,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Zwier and Allen [1996]
C4H2X,CH3C2H,,C6H2,CH3,H,,,0.231E-12,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Zwier and Allen [1996]
C4H2X,CH3C2H,,C5H4,C2H2,,,,0.246E-12,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Zwier and Allen [1996]
C4H2X,CH3C2H,,C5H3,C2H3,,,,0.868E-12,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Zwier and Allen [1996]
C4H2X,C3H6,,C7H6,H2,,,,0.163E-12,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Zwier and Allen [1996]
C4H2X,C3H6,,C6H4,CH3,H,,,0.376E-12,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Zwier and Allen [1996]
C4H2X,C3H6,,C5H6,C2H2,,,,0.229E-12,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Zwier and Allen [1996]
C4H2X,C3H6,,C5H5,C2H3,,,,0.490E-12,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Zwier and Allen [1996]
C4H2X,C4H2,,C8H2,H,H,,,0.257E-12,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Zwier and Allen [1996]
C4H2X,C4H2,,C8H2,H2,,,,0.257E-12,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Zwier and Allen [1996]
C4H2X,C4H2,,C6H2,C2H2,,,,0.817E-12,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Zwier and Allen [1996]
C4H2X,C4H2,,C8H3,H,,,,0.100E-11,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Zwier and Allen [1996]
C4H2X,C4H6,,C6H6,C2H2,,,,0.880E-12,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Zwier and Allen [1996]
C4H2X,N2,,C4H2,N2,,,,0.140E-14,0.000E+00,0.000E+00,0.300E+01,0.100E+03,,Zwier and Allen [1996]
C4H3,H2,,C4H4,H,,,,3.310E-14,2.560E+00,2.562E+03,0.100E+02,0.100E+04,,By comparison with C2H3+H2
C4H3,CH4,,C4H4,CH3,,,,2.130E-14,4.020E+00,2.750E+03,0.100E+02,0.100E+04,,By comparison with  C2H3+CH4
C4H3,C4H3,,C4H4,C4H2,,,,0.350E-10,0.000E+00,0.000E+00,0.100E+02,0.100E+03,,"By comparison with C2H3 + C2H3 (Fahr et al. [1991], Laufer & Fahr [2004])"
tC4H5,H2,,C4H6,H,,,,8.800E-13,0.000E+00,1.090E+04,3.000E+00,1.000E+03,,"6*k(C2H3+H2) from Knyasev et al. [1996a], Callear & Smith 1986, Weismann and Benson [1988] + M06-2X/TST calculations 
"
